e_vGLK,e_vPGI,e_vGLYCO,e_vTreha,e_vPFK,e_vALD,e_vGAPDH,e_vPGK,e_vPGM,e_vENO,e_vPYK,e_vPDC,e_vSUC,e_vGLT,e_vADH,e_vG3PDH,e_vATP,CO2,GLCo,ETOH,GLY,F26BP,P,G6P,TRIO,NAD,ACE,P2G,BPG,GLCi,F6P,PEP,PYR,F16P,P3G,NADH,v_vGLK,v_vPGI,v_vGLYCO,v_vTreha,v_vPFK,v_vALD,v_vGAPDH,v_vPGK,v_vPGM,v_vENO,v_vPYK,v_vPDC,v_vSUC,v_vGLT,v_vADH,v_vG3PDH,v_vATP
1,1,1,1,1,1,1,1,1,1,1.2,1,1,1,1,1,1,1,50,50,0.15,0.02,6.311856222,1.032225044,0.773676341,1.545504625,0.169915061,0.040548958,0.000309644,0.098665914,0.112614982,0.058542054,8.528212839,0.597076072,0.328938276,0.044495375,88.15551032,77.35551032,6,2.4,77.35551032,77.35551032,136.5301092,136.5301092,136.5301092,136.5301092,136.5301092,136.5301092,3.636182295,88.15551032,129.2577446,18.18091148,84.60446849
1,1,1,1,1,1,1,1,1,1,1,1.2,1,1,1,1,1,1,50,50,0.15,0.02,6.3102316,1.03278073,0.775774618,1.545534764,0.170023984,0.042888797,0.000320511,0.098716565,0.112722715,0.066754367,6.040470964,0.599708353,0.343945852,0.044465236,88.15224365,77.35224365,6,2.4,77.35224365,77.35224365,136.511921,136.511921,136.511921,136.511921,136.511921,136.511921,3.638513258,88.15224365,129.2348945,18.19256629,84.5653017
1,1,1,1,1,1,1,1,1,1,1,1,1.2,1,1,1,1,1,50,50,0.15,0.02,6.148696837,0.972034841,0.767666952,1.540211171,0.150637536,0.042486232,0.000290675,0.10359565,0.102297038,0.06772891,8.264066985,0.588257292,0.339742409,0.049788829,87.83867295,77.03867295,6,2.4,77.03867295,77.03867295,134.7354863,134.7354863,134.7354863,134.7354863,134.7354863,134.7354863,3.868371925,87.83867295,126.9987424,19.34185962,80.72013896
1,1,1,1,1,1,1,1,1,1,1,1,1,1.2,1,1,1,1,50,50,0.15,0.02,7.305734146,3.295633628,1.335293258,1.548298482,0.194989407,0.147048106,0.001970655,0.110198366,0.445512305,0.330818195,23.26967749,1.703123436,1.070493488,0.041701518,104.9013194,94.10131941,6,2.4,94.10131941,94.10131941,167.3387722,167.3387722,167.3387722,167.3387722,167.3387722,167.3387722,4.17277332,104.9013194,158.9932256,20.8638666,110.5838123
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1.2,1,1,1,50,50,0.15,0.02,6.353426574,1.052147779,0.780460727,1.546992664,0.167067836,0.04556749,0.000341955,0.097484247,0.116079021,0.075464228,8.598325732,0.605969646,0.361592149,0.043007336,88.23178734,77.43178734,6,2.4,77.43178734,77.43178734,136.9873163,136.9873163,136.9873163,136.9873163,136.9873163,136.9873163,3.575251685,88.23178734,129.8368129,17.87625843,85.61005109
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1.2,1,1,50,50,0.15,0.02,6.037911194,0.924728638,0.739355222,1.549990054,0.18786356,0.041043509,0.000267997,0.107157623,0.094113053,0.064230885,8.094568814,0.552676366,0.32941213,0.040009946,87.61111768,76.81111768,6,2.4,76.81111768,76.81111768,133.5208345,133.5208345,133.5208345,133.5208345,133.5208345,133.5208345,4.020280177,87.61111768,125.4802741,20.10140089,78.13831289
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1.2,1,50,50,0.15,0.02,5.606094806,0.819689953,0.737082833,1.545168513,0.167471542,0.039205135,0.000216243,0.123527469,0.076787574,0.057535913,8.110936353,0.545987077,0.317762586,0.044831487,86.57991067,75.77991067,6,2.4,75.77991067,75.77991067,133.6403664,133.6403664,133.6403664,133.6403664,133.6403664,133.6403664,3.583890989,86.57991067,126.4725844,17.91945494,82.18534749
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1.2,50,50,0.15,0.02,6.308881638,1.033245614,0.777523537,1.545559767,0.170114452,0.044843711,0.000329574,0.098758692,0.112812815,0.073616842,8.523152464,0.60190764,0.356484038,0.044440233,88.14952688,77.34952688,6,2.4,77.34952688,77.34952688,136.4968074,136.4968074,136.4968074,136.4968074,136.4968074,136.4968074,3.640449265,88.14952688,129.2159089,18.20224632,84.53276406
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,60,50,0.15,0.02,6.334172332,1.053509325,0.783638362,1.545597231,0.17054017,0.045553118,0.000338624,0.098848115,0.115731364,0.075131648,8.629718298,0.61120334,0.361689828,0.044402769,88.51865719,77.71865719,6,2.4,77.71865719,77.71865719,137.1895161,137.1895161,137.1895161,137.1895161,137.1895161,137.1895161,3.649559646,88.51865719,129.8903969,18.24779823,85.14347933
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,50,60,0.15,0.02,6.160768972,0.976312659,0.768375393,1.540625113,0.179979088,0.042652028,0.000293337,0.103216656,0.103028433,0.068136137,8.283016311,0.589239855,0.340925314,0.049374887,87.86295257,77.06295257,6,2.4,77.06295257,77.06295257,134.8681427,134.8681427,134.8681427,134.8681427,134.8681427,134.8681427,3.851552479,87.86295257,127.1650378,19.25776239,81.00417043
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,50,50,0.18,0.02,6.322866142,1.039828326,0.779757162,1.545295461,0.169160998,0.045067249,0.000333378,0.098357628,0.113956437,0.074185645,8.546569642,0.604844131,0.358063089,0.044704539,88.1753979,77.3753979,6,2.4,77.3753979,77.3753979,136.650569,136.650569,136.650569,136.650569,136.650569,136.650569,3.620045362,88.1753979,129.4104783,18.10022681,84.87016074
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,50,50,0.15,0.024,6.309962534,0.962665996,0.777782651,1.545561363,0.170132584,0.044873569,0.000329953,0.098514624,0.09994873,0.073680413,8.527641539,0.602300136,0.356703319,0.044438637,88.165269,77.365269,6,2.4,77.365269,77.365269,136.5263516,136.5263516,136.5263516,136.5263516,136.5263516,136.5263516,3.640837289,88.165269,129.244677,18.20418645,84.55881595
