ENZYME_ADH,ENZYME_AK,ENZYME_ATPase,ENZYME_ENO,ENZYME_FBA,ENZYME_GPD,ENZYME_GPM,ENZYME_GPP,ENZYME_HXK_GLK1,ENZYME_HXK_HXK1,ENZYME_HXK_HXK2,ENZYME_PDC_PDC1,ENZYME_PDC_PDC5,ENZYME_PDC_PDC6,ENZYME_PFK,ENZYME_PGI,ENZYME_PGK,ENZYME_PGM,ENZYME_PYK,ENZYME_TDH_TDH1,ENZYME_TDH_TDH2,ENZYME_TDH_TDH3,ENZYME_TPI,ENZYME_TPP,ENZYME_TPS,ENZYME_UGP,ENZYME_acetate_branch,ENZYME_succinate_branch,ENZYME_udp_to_utp,ENZYME_HXT,ACE,EtOH,F26bP,GLCx,GLY,SUC,TRH,ADH1,ADH5,CDC19,ENO1,ENO2,FBA1,GLK1,GPD1,GPD2,GPM1,HOR2,HXK1,HXK2,PDC1,PDC5,PDC6,PFK1,PFK2,PGI1,PGK1,PGM1,PGM2,PYK2,RHR2,TDH1,TDH2,TDH3,TPI1,TPS1,TPS2,UGP1,ADP,ATP,AcAld,BPG,DHAP,F16bP,F6P,G1P,G3P,G6P,GAP,GLC,NAD,P2G,P3G,PEP,PYR,T6P,UDP,UTP,EX_ADH,EX_AK,ATPase,ENO,FBA,EX_GPD,GPM,EX_GPP,HXK_GLK1,HXK_HXK1,HXK_HXK2,PDC_PDC1,PDC_PDC5,PDC_PDC6,PFK,PGI,PGK,PGM,PYK,EX_TDH_TDH1,EX_TDH_TDH2,EX_TDH_TDH3,TPI,EX_TPP,EX_TPS,EX_UGP,EX_acetate_branch,EX_succinate_branch,udp_to_utp,EX_HXT
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1.1,1,1,1,1,1,1,1,1,55.75006335,55.47257785,0.003,74,0.15,0,0.003846971,0.040977128,0.001062496,0.512097527,0.171592989,0.493611573,0.334598664,0.011271741,0.001708778,0.000198351,0.182500075,0.001368367,0.004195186,0.015332838,0.266952695,0.003088686,0.001635216,0.011696257,0.009759155,0.034572677,0.064414228,0.000815574,0.000314672,0.001517484,0.012795119,0.087716161,0,1.051101187,0.073589455,0.00084812,0.000664963,0.001550529,1.088569092,2.347233169,0.577341475,0.024024001,0.033292901,0.73989009,2.551271279,4.732579325,0.015036007,6.02E-05,0.39235251,0.006911292,0.152161546,0.261235903,0.064276232,0.013574955,0.106840544,0.153912975,0.786199839,2.781384711,0.763486307,6.66E-16,0.545238929,0.778896727,0.420124235,0.061351744,0.778896727,0.061351744,0.000180787,0.018989893,0.515824258,0.748165014,0.008443577,0.007022685,0.420124235,0.420124235,0.778896727,0.057435352,0.778896727,0.049996245,0,0.728900482,0.358772492,0.057435352,0.057435352,0.057435352,0.00014497,0.015265451,0.057435352,0.534994939
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.9,1,1,1,1,1,1,1,55.75006335,55.47257785,0.003,74,0.15,0,0.003846971,0.040977128,0.001062496,0.512097527,0.171592989,0.493611573,0.334598664,0.011271741,0.001708778,0.000198351,0.182500075,0.001368367,0.004195186,0.015332838,0.266952695,0.003088686,0.001635216,0.011696257,0.009759155,0.034572677,0.064414228,0.000815574,0.000314672,0.001517484,0.012795119,0.087716161,0,1.051101187,0.073589455,0.00084812,0.000664963,0.001550529,1.144237909,2.415214878,0.537516308,0.025471502,0.031412626,0.698109302,2.422250963,4.955253042,0.014163758,5.27E-05,0.386343108,0.006505278,0.141680573,0.260824054,0.061307909,0.012515909,0.100851626,0.155574278,0.704791372,2.592108103,0.733512844,-1.33E-15,0.525333642,0.748909059,0.405085394,0.061261728,0.748909059,0.061261728,0.00016761,0.018030369,0.49509654,0.718720416,0.008125425,0.006828568,0.405085394,0.405085394,0.748909059,0.054104563,0.748909059,0.05254762,0,0.696361439,0.343823665,0.054104563,0.054104563,0.054104563,0.000161565,0.01523465,0.054104563,0.513294519
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1.1,1,1,1,1,1,1,1,55.75006335,55.47257785,0.003,74,0.15,0,0.003846971,0.040977128,0.001062496,0.512097527,0.171592989,0.493611573,0.334598664,0.011271741,0.001708778,0.000198351,0.182500075,0.001368367,0.004195186,0.015332838,0.266952695,0.003088686,0.001635216,0.011696257,0.009759155,0.034572677,0.064414228,0.000815574,0.000314672,0.001517484,0.012795119,0.087716161,0,1.051101187,0.073589455,0.00084812,0.000664963,0.001550529,1.144232264,2.41521095,0.53751911,0.025471307,0.031412995,0.698108239,2.422259134,4.95523844,0.014163811,5.27E-05,0.386343499,0.006505306,0.141681317,0.260823601,0.061308124,0.012515972,0.100851996,0.155574244,0.704797133,2.592119953,0.733514766,0,0.52533493,0.748910955,0.405086292,0.061261629,0.748910955,0.061261629,0.000167611,0.018030428,0.495097849,0.718722303,0.008125446,0.00682858,0.405086292,0.405086292,0.748910955,0.054104798,0.748910955,0.052547756,0,0.696363199,0.343824663,0.054104798,0.054104798,0.054104798,0.000161563,0.015234626,0.054104798,0.513295889
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.9,1,1,1,1,1,1,55.75006335,55.47257785,0.003,74,0.15,0,0.003846971,0.040977128,0.001062496,0.512097527,0.171592989,0.493611573,0.334598664,0.011271741,0.001708778,0.000198351,0.182500075,0.001368367,0.004195186,0.015332838,0.266952695,0.003088686,0.001635216,0.011696257,0.009759155,0.034572677,0.064414228,0.000815574,0.000314672,0.001517484,0.012795119,0.087716161,0,1.051101187,0.073589455,0.00084812,0.000664963,0.001550529,1.144860652,2.415940642,0.536009622,0.025483965,0.031350508,0.696723767,2.419565201,4.961461786,0.014146464,5.25E-05,0.386236572,0.007221936,0.141275371,0.260668035,0.061189835,0.01249832,0.100731541,0.15535365,0.70241708,2.589915985,0.732881494,-1.33E-15,0.525095211,0.748269265,0.404748444,0.061227623,0.748269265,0.061227623,0.000167462,0.018017784,0.494527486,0.718100087,0.008118711,0.006824427,0.404748444,0.404748444,0.748269265,0.053982144,0.748269265,0.052502285,0,0.69576698,0.343520821,0.053982144,0.053982144,0.053982144,0.000161732,0.01522604,0.053982144,0.512712731
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1.1,1,1,1,1,1,1,55.75006335,55.47257785,0.003,74,0.15,0,0.003846971,0.040977128,0.001062496,0.512097527,0.171592989,0.493611573,0.334598664,0.011271741,0.001708778,0.000198351,0.182500075,0.001368367,0.004195186,0.015332838,0.266952695,0.003088686,0.001635216,0.011696257,0.009759155,0.034572677,0.064414228,0.000815574,0.000314672,0.001517484,0.012795119,0.087716161,0,1.051101187,0.073589455,0.00084812,0.000664963,0.001550529,1.143722275,2.414616715,0.538758085,0.025461156,0.031463974,0.699245307,2.42446131,4.950154744,0.014177993,5.27E-05,0.386430849,0.005918037,0.142014529,0.260951442,0.061405052,0.012530392,0.100950468,0.155755751,0.706749208,2.593911532,0.734032204,6.66E-16,0.525529656,0.749435311,0.405362442,0.061289573,0.749435311,0.061289573,0.000167733,0.018040721,0.49556471,0.71923071,0.008130949,0.006831972,0.405362442,0.405362442,0.749435311,0.054205361,0.749435311,0.052584913,0,0.696850398,0.344072869,0.054205361,0.054205361,0.054205361,0.000161426,0.01524168,0.054205361,0.513773163
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.9,1,1,1,1,1,55.75006335,55.47257785,0.003,74,0.15,0,0.003846971,0.040977128,0.001062496,0.512097527,0.171592989,0.493611573,0.334598664,0.011271741,0.001708778,0.000198351,0.182500075,0.001368367,0.004195186,0.015332838,0.266952695,0.003088686,0.001635216,0.011696257,0.009759155,0.034572677,0.064414228,0.000815574,0.000314672,0.001517484,0.012795119,0.087716161,0,1.051101187,0.073589455,0.00084812,0.000664963,0.001550529,1.081403322,2.2932564,0.667724164,0.024210652,0.037950773,0.843399615,2.640483752,4.587626172,0.01566841,6.62E-05,0.372094161,0.007145053,0.176685219,0.269120601,0.073519564,0.014380504,0.111162754,0.151763395,0.969825014,2.914843746,0.783791099,0,0.558508343,0.799631482,0.431351373,0.063071263,0.799631482,0.063071263,0.000190508,0.019668217,0.530193899,0.768125964,0.008658628,0.007151641,0.431351373,0.431351373,0.799631482,0.059350625,0.799631482,0.056145142,0,0.74348634,0.368280109,0.059350625,0.059350625,0.059350625,0.000145134,0.015695249,0.059350625,0.550052623
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1.1,1,1,1,1,1,55.75006335,55.47257785,0.003,74,0.15,0,0.003846971,0.040977128,0.001062496,0.512097527,0.171592989,0.493611573,0.334598664,0.011271741,0.001708778,0.000198351,0.182500075,0.001368367,0.004195186,0.015332838,0.266952695,0.003088686,0.001635216,0.011696257,0.009759155,0.034572677,0.064414228,0.000815574,0.000314672,0.001517484,0.012795119,0.087716161,0,1.051101187,0.073589455,0.00084812,0.000664963,0.001550529,1.203018035,2.4970893,0.444642621,0.0272376,0.026489317,0.588694276,2.224504398,5.336953277,0.012863937,4.29E-05,0.399262473,0.005976697,0.116773998,0.25142425,0.0521684,0.011051566,0.091866242,0.160819498,0.535175904,2.30622155,0.686167475,-1.33E-15,0.49257607,0.70105877,0.380130332,0.059201894,0.70105877,0.059201894,0.000148888,0.016584962,0.462917019,0.67221629,0.007620676,0.006512152,0.380130332,0.380130332,0.70105877,0.049760269,0.70105877,0.049162305,0,0.651896464,0.320928438,0.049760269,0.049760269,0.049760269,0.000181642,0.014709652,0.049760269,0.479650869
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.9,1,1,1,1,55.75006335,55.47257785,0.003,74,0.15,0,0.003846971,0.040977128,0.001062496,0.512097527,0.171592989,0.493611573,0.334598664,0.011271741,0.001708778,0.000198351,0.182500075,0.001368367,0.004195186,0.015332838,0.266952695,0.003088686,0.001635216,0.011696257,0.009759155,0.034572677,0.064414228,0.000815574,0.000314672,0.001517484,0.012795119,0.087716161,0,1.051101187,0.073589455,0.00084812,0.000664963,0.001550529,1.13353972,2.397014095,0.557077338,0.02521778,0.032419919,0.720489031,2.458836006,4.890002419,0.014410293,5.47E-05,0.412945561,0.006608496,0.146934116,0.262361054,0.063183152,0.012808183,0.102547948,0.154808063,0.742624397,2.645730484,0.742082773,2.00E-15,0.53110834,0.757561393,0.409579477,0.061597561,0.757561393,0.061597561,0.000171275,0.018301703,0.50101016,0.727140161,0.008216515,0.006884558,0.409579477,0.409579477,0.757561393,0.054951831,0.757561393,0.053160595,0,0.704400798,0.347981916,0.054951831,0.054951831,0.054951831,0.00015846,0.01532016,0.054951831,0.519483138
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1.1,1,1,1,1,55.75006335,55.47257785,0.003,74,0.15,0,0.003846971,0.040977128,0.001062496,0.512097527,0.171592989,0.493611573,0.334598664,0.011271741,0.001708778,0.000198351,0.182500075,0.001368367,0.004195186,0.015332838,0.266952695,0.003088686,0.001635216,0.011696257,0.009759155,0.034572677,0.064414228,0.000815574,0.000314672,0.001517484,0.012795119,0.087716161,0,1.051101187,0.073589455,0.00084812,0.000664963,0.001550529,1.153294144,2.429822187,0.521660331,0.025700741,0.030589147,0.679804197,2.391433033,5.011444518,0.013957664,5.10E-05,0.363008253,0.00641963,0.137423793,0.259481126,0.059775939,0.012275298,0.099431585,0.156264994,0.674653705,2.547104894,0.726248677,6.66E-16,0.52040099,0.741572851,0.401270463,0.060968075,0.741572851,0.060968075,0.000164574,0.017802782,0.490105631,0.711584032,0.008048149,0.006780805,0.401270463,0.401270463,0.741572851,0.053401262,0.741572851,0.052028098,0,0.689544753,0.340302388,0.053401262,0.053401262,0.053401262,0.000164309,0.015159864,0.053401262,0.508072987
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.9,1,1,1,55.75006335,55.47257785,0.003,74,0.15,0,0.003846971,0.040977128,0.001062496,0.512097527,0.171592989,0.493611573,0.334598664,0.011271741,0.001708778,0.000198351,0.182500075,0.001368367,0.004195186,0.015332838,0.266952695,0.003088686,0.001635216,0.011696257,0.009759155,0.034572677,0.064414228,0.000815574,0.000314672,0.001517484,0.012795119,0.087716161,0,1.051101187,0.073589455,0.00084812,0.000664963,0.001550529,1.144175924,2.414605638,0.537913089,0.025475511,0.031432417,0.69854401,2.423479608,4.952988654,0.01417212,5.27E-05,0.386402308,0.006509361,0.141785333,0.260802664,0.061338334,0.012525757,0.100909203,0.155560449,0.705595507,2.593944899,0.733817627,-1.33E-15,0.525533281,0.749204602,0.405230827,0.061257053,0.749204602,0.061257053,0.000167735,0.018039663,0.495299607,0.719004094,0.008128496,0.006830461,0.405230827,0.405230827,0.749204602,0.054138089,0.749204602,0.05256834,0,0.696636262,0.343973775,0.054138089,0.054138089,0.054138089,0.000145423,0.015241551,0.054138089,0.513507006
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1.1,1,1,1,55.75006335,55.47257785,0.003,74,0.15,0,0.003846971,0.040977128,0.001062496,0.512097527,0.171592989,0.493611573,0.334598664,0.011271741,0.001708778,0.000198351,0.182500075,0.001368367,0.004195186,0.015332838,0.266952695,0.003088686,0.001635216,0.011696257,0.009759155,0.034572677,0.064414228,0.000815574,0.000314672,0.001517484,0.012795119,0.087716161,0,1.051101187,0.073589455,0.00084812,0.000664963,0.001550529,1.144293702,2.415818547,0.537122951,0.025467281,0.031393255,0.697673713,2.421031609,4.957502624,0.014155459,5.26E-05,0.386284358,0.006501228,0.141576722,0.260844938,0.06127773,0.012506141,0.100794484,0.155588103,0.7039946,2.590285071,0.733210186,0,0.525135369,0.748615609,0.404940951,0.061266293,0.748615609,0.061266293,0.000167487,0.018021144,0.494894952,0.71843882,0.008122377,0.006826688,0.404940951,0.404940951,0.748615609,0.054071316,0.748615609,0.05252705,0,0.696088559,0.343674658,0.054071316,0.054071316,0.054071316,0.000177701,0.015227723,0.054071316,0.513083583
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.9,1,1,55.75006335,55.47257785,0.003,74,0.15,0,0.003846971,0.040977128,0.001062496,0.512097527,0.171592989,0.493611573,0.334598664,0.011271741,0.001708778,0.000198351,0.182500075,0.001368367,0.004195186,0.015332838,0.266952695,0.003088686,0.001635216,0.011696257,0.009759155,0.034572677,0.064414228,0.000815574,0.000314672,0.001517484,0.012795119,0.087716161,0,1.051101187,0.073589455,0.00084812,0.000664963,0.001550529,1.133894891,2.273338635,0.621221766,0.026288368,0.035455424,0.787948036,2.673032971,4.539236289,0.015879001,6.84E-05,0.398223789,0.007344912,0.163791681,0.256458479,0.067374721,0.014665552,0.112594825,0.153499128,0.880933956,2.961327465,0.791097899,1.33E-15,0.562990567,0.806257108,0.433281732,0.060306356,0.806257108,0.060306356,0.000193987,0.019906634,0.535154567,0.775329362,0.00873611,0.007197666,0.433281732,0.433281732,0.806257108,0.060986728,0.806257108,0.056559437,0,0.74969767,0.372975376,0.060986728,0.060986728,0.060986728,0.000165239,0.01499397,0.060986728,0.555255188
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1.1,1,1,55.75006335,55.47257785,0.003,74,0.15,0,0.003846971,0.040977128,0.001062496,0.512097527,0.171592989,0.493611573,0.334598664,0.011271741,0.001708778,0.000198351,0.182500075,0.001368367,0.004195186,0.015332838,0.266952695,0.003088686,0.001635216,0.011696257,0.009759155,0.034572677,0.064414228,0.000815574,0.000314672,0.001517484,0.012795119,0.087716161,0,1.051101187,0.073589455,0.00084812,0.000664963,0.001550529,1.154196257,2.50114067,0.474486682,0.02479538,0.028245064,0.627710515,2.211198413,5.361630772,0.012796797,4.24E-05,0.376509491,0.005843477,0.125047494,0.264395737,0.056259309,0.010974583,0.091401951,0.158454262,0.581632953,2.28907639,0.682942741,-1.33E-15,0.49049898,0.698532492,0.380287104,0.062041715,0.698532492,0.062041715,0.000147804,0.01649783,0.460969334,0.66902546,0.007585941,0.006489985,0.380287104,0.380287104,0.698532492,0.048663932,0.698532492,0.049012423,0,0.649520069,0.318245388,0.048663932,0.048663932,0.048663932,0.000158645,0.015431106,0.048663932,0.477614968
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.9,1,55.75006335,55.47257785,0.003,74,0.15,0,0.003846971,0.040977128,0.001062496,0.512097527,0.171592989,0.493611573,0.334598664,0.011271741,0.001708778,0.000198351,0.182500075,0.001368367,0.004195186,0.015332838,0.266952695,0.003088686,0.001635216,0.011696257,0.009759155,0.034572677,0.064414228,0.000815574,0.000314672,0.001517484,0.012795119,0.087716161,0,1.051101187,0.073589455,0.00084812,0.000664963,0.001550529,1.139880831,2.407928837,0.545367697,0.025365973,0.031818165,0.707116399,2.437121563,4.928543123,0.014263715,5.35E-05,0.380042148,0.006547034,0.143788966,0.261455846,0.062062478,0.012633819,0.101539709,0.172506703,0.719890707,2.613878354,0.737003226,1.33E-15,0.527691425,0.752433319,0.406916563,0.061399807,0.752433319,0.061399807,0.000169092,0.018140504,0.497501692,0.722149556,0.008162535,0.006851418,0.406916563,0.406916563,0.752433319,0.054447362,0.752433319,0.052797264,0,0.699636055,0.345516756,0.054447362,0.054447362,0.054447362,0.000160283,0.01526981,0.054447362,0.515811288
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1.1,1,55.75006335,55.47257785,0.003,74,0.15,0,0.003846971,0.040977128,0.001062496,0.512097527,0.171592989,0.493611573,0.334598664,0.011271741,0.001708778,0.000198351,0.182500075,0.001368367,0.004195186,0.015332838,0.266952695,0.003088686,0.001635216,0.011696257,0.009759155,0.034572677,0.064414228,0.000815574,0.000314672,0.001517484,0.012795119,0.087716161,0,1.051101187,0.073589455,0.00084812,0.000664963,0.001550529,1.147757592,2.420981178,0.531276489,0.025558946,0.03108942,0.690921669,2.410252633,4.976994582,0.014083351,5.20E-05,0.391526782,0.006471793,0.140005205,0.260306136,0.060706307,0.012421638,0.100297816,0.141671101,0.692874564,2.574568558,0.730689623,6.66E-16,0.523420662,0.746058057,0.40360328,0.061148502,0.746058057,0.061148502,0.000166423,0.017941657,0.493154462,0.715946804,0.008095399,0.006810038,0.40360328,0.40360328,0.746058057,0.053829631,0.746058057,0.052345701,0,0.693712356,0.342454778,0.053829631,0.053829631,0.053829631,0.000162618,0.015205816,0.053829631,0.511262542
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.9,55.75006335,55.47257785,0.003,74,0.15,0,0.003846971,0.040977128,0.001062496,0.512097527,0.171592989,0.493611573,0.334598664,0.011271741,0.001708778,0.000198351,0.182500075,0.001368367,0.004195186,0.015332838,0.266952695,0.003088686,0.001635216,0.011696257,0.009759155,0.034572677,0.064414228,0.000815574,0.000314672,0.001517484,0.012795119,0.087716161,0,1.051101187,0.073589455,0.00084812,0.000664963,0.001550529,1.149382425,2.421202443,0.525311448,0.025576985,0.030904513,0.686812469,2.400234077,4.450463084,0.014022047,5.18E-05,0.385469459,0.006384026,0.138398587,0.259545328,0.060345079,0.012371658,0.099867556,0.153792004,0.685541282,2.573889831,0.728327979,6.66E-16,0.523346394,0.74365499,0.402318554,0.060982119,0.74365499,0.060982119,0.000166334,0.01787353,0.490496342,0.713626171,0.008070269,0.006794502,0.402318554,0.402318554,0.74365499,0.053108826,0.74365499,0.052175367,0,0.691479623,0.341336436,0.053108826,0.053108826,0.053108826,0.000162963,0.015164048,0.053108826,0.508536206
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1.1,55.75006335,55.47257785,0.003,74,0.15,0,0.003846971,0.040977128,0.001062496,0.512097527,0.171592989,0.493611573,0.334598664,0.011271741,0.001708778,0.000198351,0.182500075,0.001368367,0.004195186,0.015332838,0.266952695,0.003088686,0.001635216,0.011696257,0.009759155,0.034572677,0.064414228,0.000815574,0.000314672,0.001517484,0.012795119,0.087716161,0,1.051101187,0.073589455,0.00084812,0.000664963,0.001550529,1.140160505,2.410479043,0.547506071,0.025391358,0.031822114,0.7072042,2.439859014,5.454354474,0.014277193,5.34E-05,0.387041674,0.006603731,0.144367385,0.261840337,0.062085191,0.012631215,0.101639214,0.157037923,0.720526632,2.606306633,0.737644274,-1.33E-15,0.526873462,0.753095469,0.407289642,0.061483816,0.753095469,0.061483816,0.000168611,0.018155209,0.498791284,0.722779793,0.008169353,0.006855611,0.407289642,0.407289642,0.753095469,0.054912731,0.753095469,0.052844317,0,0.700251152,0.345805827,0.054912731,0.054912731,0.054912731,0.000160483,0.015290713,0.054912731,0.517115103
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,50.17505701,55.47257785,0.003,74,0.15,0,0.003846971,0.040977128,0.001062496,0.512097527,0.171592989,0.493611573,0.334598664,0.011271741,0.001708778,0.000198351,0.182500075,0.001368367,0.004195186,0.015332838,0.266952695,0.003088686,0.001635216,0.011696257,0.009759155,0.034572677,0.064414228,0.000815574,0.000314672,0.001517484,0.012795119,0.087716161,0,1.051101187,0.073589455,0.00084812,0.000664963,0.001550529,1.144234804,2.415212718,0.537517849,0.025471395,0.031412829,0.698108717,2.422255457,4.955245011,0.014163787,5.27E-05,0.386343323,0.006505293,0.141680982,0.260823805,0.061308027,0.012515943,0.10085183,0.15557426,0.70479454,2.592114621,0.733513901,-1.33E-15,0.525334351,0.748910102,0.405085888,0.061261674,0.748910102,0.061261674,0.000167611,0.018030401,0.49509726,0.718721454,0.008125437,0.006828575,0.405085888,0.405085888,0.748910102,0.054104692,0.748910102,0.052547695,0,0.696362407,0.343824214,0.054104692,0.054104692,0.054104692,0.000161564,0.015234637,0.054104692,0.513295273
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,61.32506968,55.47257785,0.003,74,0.15,0,0.003846971,0.040977128,0.001062496,0.512097527,0.171592989,0.493611573,0.334598664,0.011271741,0.001708778,0.000198351,0.182500075,0.001368367,0.004195186,0.015332838,0.266952695,0.003088686,0.001635216,0.011696257,0.009759155,0.034572677,0.064414228,0.000815574,0.000314672,0.001517484,0.012795119,0.087716161,0,1.051101187,0.073589455,0.00084812,0.000664963,0.001550529,1.144234804,2.415212718,0.537517849,0.025471395,0.031412829,0.698108717,2.422255457,4.955245011,0.014163787,5.27E-05,0.386343323,0.006505293,0.141680982,0.260823805,0.061308027,0.012515943,0.10085183,0.15557426,0.70479454,2.592114621,0.733513901,-1.33E-15,0.525334351,0.748910102,0.405085888,0.061261674,0.748910102,0.061261674,0.000167611,0.018030401,0.49509726,0.718721454,0.008125437,0.006828575,0.405085888,0.405085888,0.748910102,0.054104692,0.748910102,0.052547695,0,0.696362407,0.343824214,0.054104692,0.054104692,0.054104692,0.000161564,0.015234637,0.054104692,0.513295273
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,55.75006335,49.92532007,0.003,74,0.15,0,0.003846971,0.040977128,0.001062496,0.512097527,0.171592989,0.493611573,0.334598664,0.011271741,0.001708778,0.000198351,0.182500075,0.001368367,0.004195186,0.015332838,0.266952695,0.003088686,0.001635216,0.011696257,0.009759155,0.034572677,0.064414228,0.000815574,0.000314672,0.001517484,0.012795119,0.087716161,0,1.051101187,0.073589455,0.00084812,0.000664963,0.001550529,1.144195458,2.414807197,0.537781916,0.023771926,0.031425916,0.698399554,2.423073419,4.953737141,0.014169355,5.27E-05,0.386382735,0.006508011,0.141750701,0.260809679,0.061328277,0.0125225,0.100890164,0.155565028,0.705329644,2.593337559,0.733716854,6.66E-16,0.525467285,0.74910689,0.405182738,0.061258586,0.74910689,0.061258586,0.000167694,0.01803659,0.495232467,0.718910317,0.008127481,0.006829835,0.405182738,0.405182738,0.74910689,0.054127006,0.74910689,0.05256149,0,0.6965454,0.343924152,0.054127006,0.054127006,0.054127006,0.000150779,0.015239257,0.054127006,0.513436751
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,55.75006335,61.01983564,0.003,74,0.15,0,0.003846971,0.040977128,0.001062496,0.512097527,0.171592989,0.493611573,0.334598664,0.011271741,0.001708778,0.000198351,0.182500075,0.001368367,0.004195186,0.015332838,0.266952695,0.003088686,0.001635216,0.011696257,0.009759155,0.034572677,0.064414228,0.000815574,0.000314672,0.001517484,0.012795119,0.087716161,0,1.051101187,0.073589455,0.00084812,0.000664963,0.001550529,1.144274212,2.415618232,0.537253575,0.027172813,0.03139973,0.697817613,2.421436516,4.956755498,0.014158214,5.26E-05,0.386303866,0.006502573,0.141611209,0.260837946,0.061287753,0.012509383,0.100813455,0.155583519,0.704259166,2.590890341,0.733310676,-6.66E-16,0.525201213,0.748713049,0.404988907,0.061264765,0.748713049,0.061264765,0.000167528,0.018024206,0.494961887,0.718532336,0.00812339,0.006827313,0.404988907,0.404988907,0.748713049,0.054082357,0.748713049,0.052533881,0,0.696179167,0.343724142,0.054082357,0.054082357,0.054082357,0.000172362,0.01523001,0.054082357,0.513153621
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,55.75006335,55.47257785,0.0027,74,0.15,0,0.003846971,0.040977128,0.001062496,0.512097527,0.171592989,0.493611573,0.334598664,0.011271741,0.001708778,0.000198351,0.182500075,0.001368367,0.004195186,0.015332838,0.266952695,0.003088686,0.001635216,0.011696257,0.009759155,0.034572677,0.064414228,0.000815574,0.000314672,0.001517484,0.012795119,0.087716161,0,1.051101187,0.073589455,0.00084812,0.000664963,0.001550529,1.149603004,2.42395583,0.53261585,0.025605606,0.030921554,0.687191208,2.403968763,4.988462329,0.014041332,5.17E-05,0.385510974,0.006454259,0.140402244,0.260032118,0.060932745,0.012372602,0.10000829,0.155976381,0.686730458,2.565407633,0.729208514,1.33E-15,0.522416717,0.744562249,0.402825416,0.061088584,0.744562249,0.061088584,0.000165805,0.017895246,0.492135665,0.714491748,0.008079643,0.0068003,0.402825416,0.402825416,0.744562249,0.053685649,0.744562249,0.052239773,0,0.692322476,0.341736832,0.053685649,0.053685649,0.053685649,0.000163177,0.015190557,0.053685649,0.510196715
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,55.75006335,55.47257785,0.0033,74,0.15,0,0.003846971,0.040977128,0.001062496,0.512097527,0.171592989,0.493611573,0.334598664,0.011271741,0.001708778,0.000198351,0.182500075,0.001368367,0.004195186,0.015332838,0.266952695,0.003088686,0.001635216,0.011696257,0.009759155,0.034572677,0.064414228,0.000815574,0.000314672,0.001517484,0.012795119,0.087716161,0,1.051101187,0.073589455,0.00084812,0.000664963,0.001550529,1.139495559,2.407278724,0.541905093,0.025356814,0.031854374,0.707921073,2.438443408,4.926170138,0.01427261,5.35E-05,0.387080195,0.006550821,0.142825877,0.2615119,0.061641809,0.012644328,0.101600931,0.155230524,0.721248388,2.615800487,0.737313021,-2.00E-15,0.527898719,0.75274612,0.407079088,0.061412056,0.75274612,0.061412056,0.000169223,0.018150307,0.497716454,0.722453921,0.008165828,0.006853443,0.407079088,0.407079088,0.75274612,0.054478448,0.75274612,0.052819424,0,0.699926696,0.345667032,0.054478448,0.054478448,0.054478448,0.000160171,0.015272929,0.054478448,0.516035984
